Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1163834,-,-,-,42.45,-76.46,-5,286,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Precipitable Water,Surface Albedo,Wind Speed,DNI,DHI,Temperature,GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,10,30,1.089,0.135,0.1,0,54,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,11,30,1.092,0.135,0.1,0,74,11,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,12,30,1.093,0.135,0.1,0,133,12,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,13,30,1.084,0.135,0.2,0,123,11,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,14,30,1.071,0.135,0.2,0,118,10,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,15,30,1.061,0.135,0.2,664,59,9,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,16,30,1.047,0.135,0.1,340,32,8,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,17,30,1.024,0.135,0.1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,18,30,0.996,0.135,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,19,30,0.971,0.135,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,20,30,0.961,0.135,0.1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,21,30,0.978,0.135,0.1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,22,30,1.02,0.135,0.1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,26,23,30,1.064,0.135,0.1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,0,30,1.081,0.135,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,1,30,1.083,0.135,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,2,30,1.119,0.135,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,3,30,1.222,0.135,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,4,30,1.355,0.135,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,5,30,1.444,0.135,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,6,30,1.49,0.135,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,7,30,1.55,0.135,0.1,445,45,4,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,8,30,1.616,0.135,0.1,503,86,7,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,9,30,1.59,0.135,0.1,565,122,10,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,10,30,1.487,0.135,0.1,478,182,12,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,11,30,1.413,0.135,0.1,475,203,13,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,12,30,1.382,0.135,0.1,521,183,14,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,13,30,1.371,0.135,0.1,431,181,15,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,14,30,1.359,0.135,0.1,797,68,15,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,15,30,1.341,0.135,0.1,674,54,14,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,16,30,1.329,0.135,0.1,381,28,12,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,17,30,1.328,0.135,0.2,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,18,30,1.333,0.135,0.2,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,19,30,1.337,0.135,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,20,30,1.337,0.135,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,21,30,1.332,0.135,0.2,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,22,30,1.321,0.135,0.2,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,27,23,30,1.306,0.135,0.2,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,0,30,1.301,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,1,30,1.319,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,2,30,1.35,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,3,30,1.399,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,4,30,1.484,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,5,30,1.589,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,6,30,1.698,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,7,30,1.8,0.135,0.2,416,44,8,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,8,30,1.874,0.135,0.2,627,73,11,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,9,30,1.923,0.135,0.1,731,89,14,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,10,30,1.956,0.135,0.1,826,84,16,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,11,30,1.995,0.135,0.1,488,197,17,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,12,30,2.059,0.135,0.1,458,201,18,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,13,30,2.145,0.135,0.1,164,220,18,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,14,30,2.238,0.135,0.1,192,164,17,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,15,30,2.328,0.135,0.1,132,103,16,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,16,30,2.394,0.135,0.1,25,30,15,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,17,30,2.429,0.135,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,18,30,2.445,0.135,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,19,30,2.454,0.135,0.1,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,20,30,2.489,0.135,0.1,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,21,30,2.546,0.135,0.1,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,22,30,2.592,0.135,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,28,23,30,2.628,0.135,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,0,30,2.659,0.135,0.1,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,1,30,2.684,0.135,0.1,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,2,30,2.711,0.135,0.1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,3,30,2.757,0.135,0.1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,4,30,2.806,0.135,0.1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,5,30,2.827,0.135,0.1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,6,30,2.832,0.135,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,7,30,2.87,0.135,0,87,54,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,8,30,2.932,0.135,0.1,190,119,8,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,9,30,2.967,0.135,0.1,0,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,10,30,2.971,0.135,0.1,0,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,11,30,2.959,0.135,0.1,0,114,8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,12,30,2.936,0.135,0.1,0,110,9,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,13,30,2.869,0.135,0.1,0,28,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,14,30,2.82,0.135,0.1,0,35,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,15,30,2.843,0.135,0.1,0,20,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,16,30,2.884,0.135,0.1,0,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,17,30,2.934,0.135,0.1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,18,30,2.953,0.135,0.1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,19,30,2.919,0.135,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,20,30,2.879,0.135,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,21,30,2.847,0.135,0.2,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,22,30,2.799,0.135,0.2,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,29,23,30,2.698,0.135,0.2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,0,30,2.555,0.135,0.2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,1,30,2.408,0.135,0.2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,2,30,2.263,0.135,0.3,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,3,30,2.127,0.135,0.3,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,4,30,2.005,0.135,0.3,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,5,30,1.866,0.135,0.3,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,6,30,1.677,0.135,0.3,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,7,30,1.41,0.135,0.3,0,36,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,8,30,1.089,0.135,0.3,0,95,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,9,30,0.923,0.135,0.2,0,89,5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,10,30,0.949,0.135,0.2,19,189,7,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,11,30,1.047,0.135,0.2,156,253,8,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,12,30,1.199,0.135,0.2,0,112,9,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,13,30,1.317,0.135,0.2,0,122,9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,14,30,1.361,0.135,0.2,0,52,9,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,15,30,1.41,0.135,0.2,0,30,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,16,30,1.467,0.135,0.2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,17,30,1.448,0.135,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,18,30,1.347,0.135,0.2,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,19,30,1.221,0.135,0.2,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,20,30,1.106,0.135,0.2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,21,30,1.036,0.135,0.2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,22,30,1.012,0.135,0.2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,30,23,30,1.004,0.135,0.2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,0,30,0.99,0.135,0.2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,1,30,0.961,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,2,30,0.923,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,3,30,0.89,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,4,30,0.876,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,5,30,0.872,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,6,30,0.864,0.135,0.2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,7,30,0.856,0.135,0.2,337,51,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,8,30,0.862,0.135,0.2,608,83,4,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,9,30,0.865,0.135,0.2,222,176,5,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,10,30,0.846,0.135,0.2,0,63,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,11,30,0.813,0.135,0.2,64,236,7,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,12,30,0.796,0.135,0.2,402,208,8,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,13,30,0.797,0.135,0.2,7,164,8,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,14,30,0.791,0.135,0.1,443,123,7,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,15,30,0.782,0.135,0.1,334,86,6,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,16,30,0.779,0.135,0.1,140,28,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,17,30,0.79,0.135,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,18,30,0.813,0.135,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,19,30,0.833,0.136,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,20,30,0.842,0.136,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,21,30,0.84,0.136,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,22,30,0.836,0.136,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,31,23,30,0.831,0.136,0.1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,0,30,0.826,0.136,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,1,30,0.849,0.136,0.2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,2,30,0.907,0.136,0.2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,3,30,0.985,0.136,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,4,30,1.078,0.136,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,5,30,1.181,0.136,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,6,30,1.293,0.136,0.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,7,30,1.412,0.136,0.1,18,47,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,8,30,1.537,0.136,0.1,52,116,3,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,9,30,1.658,0.136,0.1,31,161,4,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,10,30,1.761,0.136,0.1,0,78,5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,11,30,1.844,0.136,0.1,0,109,5,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,12,30,1.92,0.136,0.1,0,116,5,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,13,30,1.992,0.136,0.1,0,21,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,14,30,2.037,0.136,0.1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,15,30,2.062,0.136,0.1,0,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,16,30,2.099,0.136,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,17,30,2.157,0.136,0.2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,18,30,2.222,0.136,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,19,30,2.297,0.136,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,20,30,2.397,0.136,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,21,30,2.497,0.136,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,22,30,2.573,0.136,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,1,23,30,2.632,0.136,0.1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,0,30,2.67,0.136,0.2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,1,30,2.686,0.136,0.2,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,2,30,2.673,0.136,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,3,30,2.633,0.136,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,4,30,2.607,0.136,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,5,30,2.622,0.136,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,6,30,2.652,0.136,0.2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,7,30,2.655,0.136,0.2,0,27,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,8,30,2.613,0.136,0.1,0,78,10,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,9,30,2.559,0.136,0.1,318,159,12,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,10,30,2.538,0.136,0.1,58,209,15,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,11,30,2.539,0.136,0.1,86,238,16,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,12,30,2.534,0.136,0.1,368,210,17,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,13,30,2.567,0.136,0.1,777,83,17,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,14,30,2.692,0.136,0.1,402,129,16,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,15,30,2.812,0.136,0.1,315,80,15,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,16,30,2.784,0.136,0.1,107,24,14,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,17,30,2.639,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,18,30,2.514,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,19,30,2.461,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,20,30,2.465,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,21,30,2.504,0.136,0.1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,22,30,2.535,0.136,0.1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,2,23,30,2.531,0.136,0.1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,0,30,2.502,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,1,30,2.467,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,2,30,2.478,0.136,0.1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,3,30,2.53,0.136,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,4,30,2.654,0.136,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,5,30,2.916,0.136,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,6,30,3.085,0.136,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,7,30,2.876,0.136,0.1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,8,30,2.468,0.136,0.1,0,36,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,9,30,2.177,0.136,0.1,0,120,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,10,30,1.988,0.136,0.1,0,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,11,30,1.79,0.136,0.1,0,22,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,12,30,1.553,0.136,0.1,0,53,11,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,13,30,1.291,0.136,0.1,0,51,10,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,14,30,1.061,0.136,0.2,0,28,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,15,30,0.913,0.136,0.2,516,71,9,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,16,30,0.83,0.136,0.1,202,26,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,17,30,0.781,0.136,0.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,18,30,0.756,0.136,0.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,19,30,0.749,0.136,0.1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,20,30,0.758,0.136,0.1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,21,30,0.792,0.136,0.1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,11,3,22,30,0.849,0.136,0.1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
